,xcentre,ycentre,zcentre,cut_vulcan,cut_poz,f1
13211,474798.61,7481970.86,1617.5,0.614,0.55,40.0
13212,474784.89,7481984.77,1617.5,0.45799999999999996,1.11,40.0
13213,474801.08,7482000.25,1617.5,0.32299999999999995,0.34,40.0
13214,474760.54,7482002.83,1617.5,0.627,0.27,40.0
13215,474748.0,7481984.08,1617.5,0.318,0.26,40.0
13216,474763.0,7481986.44,1617.5,0.519,0.47,40.0
13217,474768.54,7481996.05,1617.5,0.457,0.35,40.0
13218,474749.61,7481970.06,1617.5,0.42200000000000004,0.42,40.0
13219,474737.42,7481949.42,1617.5,0.086,0.2,39.0
13220,474726.02,7481960.5,1617.5,0.221,0.29,40.0
13221,474754.74,7481949.47,1617.5,0.384,0.43,39.0
13222,474770.19,7481933.88,1617.5,0.409,0.31,39.0
13223,474781.9,7481935.65,1617.5,0.583,0.24,39.0
13224,474854.984,7481929.095,1617.5,0.857,1.54,39.0
13225,474837.529,7481928.679,1617.5,0.805,2.73,39.0
13226,474873.107,7481963.153,1617.5,0.687,0.58,39.0
13227,474887.216,7481989.118,1617.5,0.649,0.86,40.0
13228,474842.232,7481954.37,1617.5,0.62,0.8,39.0
13229,474821.649,7481948.515,1617.5,0.511,0.35,39.0
13230,474816.578,7481966.34,1617.5,0.6509999999999999,0.6,39.0
13231,474822.865,7482003.279,1617.5,0.512,0.35,40.0
13232,474841.416,7481423.318,1617.5,1.6769999999999998,0.53,38.0
13233,474761.131,7481481.451,1617.5,0.782,1.45,38.0
13234,474845.652,7481512.174,1617.5,0.152,0.95,38.0
13235,474814.45,7481477.957,1617.5,1.3969999999999998,1.1,38.0
13236,474795.224,7481479.682,1617.5,1.3230000000000002,2.04,38.0
13237,474789.015,7481511.074,1617.5,1.186,1.072,38.0
13238,474824.849,7481507.546,1617.5,1.288,1.072,38.0
13239,474810.956,7481515.252,1617.5,1.239,1.512,38.0
13240,474826.955,7481490.874,1617.5,1.318,1.29,38.0
13241,474787.464,7481527.068,1617.5,1.035,0.967,38.0
13242,474800.292,7481520.096,1617.5,1.147,1.08,38.0
13243,474800.411,7481497.746,1617.5,1.3459999999999999,1.67,38.0
13244,474756.915,7481536.003,1617.5,1.569,1.25,39.0
13245,474779.666,7481516.279,1617.5,0.981,1.22,38.0
13246,474856.094,7481553.681,1617.5,1.0070000000000001,1.33,38.0
13247,474797.104,7481585.071,1617.5,0.935,0.56,39.0
13248,474858.855,7481602.636,1617.5,1.124,1.3,38.0
13249,474853.484,7481543.304,1617.5,0.9129999999999999,1.35,38.0
13250,474853.784,7481620.462,1617.5,1.023,0.9,38.0
13251,474851.023,7481571.506,1617.5,0.853,0.93,38.0
13252,474833.05,7481576.028,1617.5,0.779,1.2,38.0
13253,474879.588,7481647.071,1617.5,1.0090000000000001,2.12,38.0
13254,474853.934,7481659.041,1617.5,1.178,1.03,38.0
13255,474848.713,7481638.288,1617.5,1.3359999999999999,0.67,38.0
13256,474861.615,7481651.592,1617.5,1.109,1.92,38.0
13257,474806.593,7481615.818,1617.5,0.955,0.96,38.0
13258,474802.175,7481567.245,1617.5,0.972,0.89,39.0
13259,474848.263,7481522.551,1617.5,0.888,0.94,38.0
13260,474835.511,7481547.825,1617.5,0.907,1.16,38.0
13261,474835.811,7481624.984,1617.5,1.2109999999999999,1.18,38.0
13262,474822.909,7481611.679,1617.5,1.139,0.858,38.0
13263,474817.838,7481629.505,1617.5,1.192,1.143,38.0
13264,474814.927,7481541.97,1617.5,0.985,1.037,38.0
13265,474872.357,7481770.257,1617.5,1.25,1.18,38.0
13266,474864.526,7481739.127,1617.5,1.2919999999999998,1.38,38.0
13267,474874.967,7481780.634,1617.5,1.168,1.113,38.0
13268,474862.065,7481767.33,1617.5,1.09,1.457,38.0
13269,474856.844,7481746.576,1617.5,1.344,1.173,38.0
13270,474862.215,7481805.909,1617.5,0.6970000000000001,0.57,38.0
13271,474823.659,7481804.575,1617.5,0.551,0.569,38.0
13272,474844.242,7481810.43,1617.5,0.69,0.917,38.0
13273,474830.059,7481791.908,1617.5,0.655,0.54,38.0
13274,474860.376,7481723.472,1617.5,1.374,1.32,38.0
13275,474836.411,7481779.3,1617.5,0.828,0.49,38.0
13276,474852.229,7481770.51,1617.5,1.0390000000000001,1.33,38.0
13277,474825.969,7481737.793,1617.5,1.195,1.021,38.0
13278,474774.061,7481607.418,1617.5,0.833,0.97,39.0
13279,474781.742,7481599.969,1617.5,0.76,0.94,39.0
13280,474743.186,7481598.635,1617.5,1.3130000000000002,1.03,39.0
13281,474761.158,7481594.113,1617.5,0.848,0.74,39.0
13282,474770.51,7481591.641,1617.5,0.8059999999999999,0.84,39.0
13283,474737.965,7481577.882,1617.5,0.193,0.66,39.0
13284,474725.213,7481603.156,1617.5,0.64,0.19,39.0
13285,474779.131,7481589.592,1617.5,0.84,0.99,39.0
13286,474773.911,7481568.839,1617.5,1.043,0.55,39.0
13287,474766.229,7481576.288,1617.5,0.8270000000000001,0.53,39.0
13288,474761.008,7481555.534,1617.5,1.217,0.49,39.0
13289,474698.721,7481579.79,1617.5,0.17600000000000002,0.16,39.0
13290,474743.035,7481560.056,1617.5,0.929,0.46,39.0
13291,474719.992,7481582.403,1617.5,0.7959999999999999,0.11,39.0
13292,474723.255,7481556.207,1617.5,0.096,0.11,39.0
13293,474899.34,7481969.955,1617.5,0.716,0.933,40.0
13294,474901.154,7481910.181,1617.5,1.439,0.775,22.0
13295,474896.737,7481847.336,1617.5,1.08,0.699,22.0
13296,474826.656,7481462.707,1617.5,1.4040000000000001,1.67,38.0
13297,474798.716,7481484.126,1617.5,1.3259999999999998,1.68,38.0
13298,474804.565,7481572.502,1617.5,0.9670000000000001,1.29,39.0
13299,474829.201,7481502.094,1617.5,1.462,1.53,38.0
13300,474800.11,7481524.05,1617.5,1.1540000000000001,1.34,38.0
13301,474851.434,7481637.991,1617.5,1.406,0.89,38.0
13302,474820.811,7481790.448,1617.5,0.625,0.43,38.0
13303,474839.844,7481927.494,1617.5,0.81,2.17,39.0
13304,474854.856,7481906.281,1610.0,1.011,1.52,39.0
13305,474801.191,7481901.795,1617.5,0.54,0.55,39.0
13306,474758.011,7481785.086,1617.5,0.503,0.18,39.0
13307,474757.157,7481834.597,1617.5,0.39799999999999996,0.28,39.0
13308,474762.814,7481875.802,1617.5,0.397,0.22,39.0
13309,474772.64,7482011.86,1617.5,0.29,0.38,40.0
13310,474808.751,7481991.334,1617.5,0.11800000000000001,0.28,40.0
13311,474763.52,7481967.323,1617.5,0.722,0.5,40.0
13312,474842.475,7481967.794,1617.5,0.57,0.53,39.0
13313,474895.905,7481921.076,1632.5,0.136,1.57,20.0
13314,474880.381,7481879.77,1632.5,0.654,0.359,20.0
13315,474886.239,7481869.126,1632.5,0.841,0.145,20.0
13316,474892.47,7481872.196,1632.5,0.735,0.263,20.0
13317,474886.229,7481848.386,1632.5,0.113,1.129,19.0
13318,474886.72,7481855.369,1632.5,0.111,1.102,20.0
13319,474879.586,7481844.779,1632.5,0.795,0.802,19.0
13320,474884.388,7481942.634,1632.5,0.061,0.443,20.0
13321,474901.656,7481994.555,1632.5,0.621,0.418,20.0
13322,474891.146,7481938.953,1632.5,0.087,1.15,20.0
13323,474901.51,7481984.457,1632.5,0.69,0.199,20.0
13324,474890.656,7481931.971,1632.5,0.107,0.835,20.0
13325,474893.469,7481983.471,1632.5,0.635,0.421,20.0
13326,474889.709,7481969.985,1632.5,0.675,0.55,20.0
13327,474897.719,7481861.302,1632.5,0.909,0.212,19.0
13328,474881.934,7481907.72,1632.5,0.091,0.211,20.0
13329,474882.425,7481914.703,1632.5,0.08800000000000001,0.095,20.0
13330,474887.711,7481890.074,1632.5,0.07200000000000001,0.207,20.0
13331,474900.172,7481896.216,1632.5,0.1,0.307,20.0
13332,474901.645,7481917.164,1632.5,0.10300000000000001,0.391,20.0
13333,474889.674,7481918.005,1632.5,0.095,0.432,20.0
13334,474890.165,7481924.988,1632.5,0.111,0.05,20.0
13335,474880.953,7481893.755,1632.5,0.081,0.045,20.0
13336,474895.756,7481833.371,1632.5,0.14300000000000002,0.956,19.0
13337,474883.406,7481928.669,1632.5,0.078,0.055,20.0
13338,474890.016,7481837.283,1632.5,0.11,0.905,19.0
13339,474896.886,7481935.041,1632.5,0.095,0.231,20.0
13340,474891.979,7481865.214,1632.5,0.825,0.478,20.0
13341,474892.96,7481879.179,1632.5,0.797,0.333,20.0
13342,474887.22,7481883.091,1632.5,0.09,0.216,20.0
13343,474878.383,7481784.253,1632.5,1.1079999999999999,1.51,19.0
13344,474895.039,7481821.51,1632.5,0.138,1.09,19.0
13345,474886.064,7481820.83,1632.5,0.129,1.11,19.0
13346,474872.686,7481749.761,1632.5,0.775,1.98,19.0
13347,474895.718,7481812.536,1632.5,1.053,0.9,19.0
13348,474883.958,7481829.805,1632.5,0.126,1.02,19.0
13349,474877.77,7481811.176,1632.5,0.879,0.78,19.0
13350,474812.394,7481558.53,1632.5,0.293,0.578,37.0
13351,474815.909,7481568.637,1632.5,0.159,0.5,37.0
13352,474781.835,7481520.565,1632.5,1.031,0.829,37.0
13353,474819.354,7481522.124,1632.5,0.665,0.356,37.0
13354,474781.287,7481527.544,1632.5,0.8190000000000001,1.038,37.0
13355,474786.994,7481531.503,1632.5,0.7709999999999999,0.216,37.0
13356,474789.032,7481516.177,1632.5,0.9470000000000001,0.505,37.0
13357,474782.383,7481513.587,1632.5,0.945,0.914,37.0
13358,474808.844,7481520.115,1632.5,0.6559999999999999,1.035,37.0
13359,474770.391,7481578.804,1632.5,0.145,0.681,37.0
13360,474798.405,7481574.725,1632.5,0.46799999999999997,0.735,37.0
13361,474801.849,7481528.212,1632.5,0.547,0.557,37.0
13362,474784.38,7481562.61,1632.5,0.599,0.739,37.0
13363,474791.34,7481526.203,1632.5,0.5870000000000001,1.452,37.0
13364,474794.89,7481564.619,1632.5,0.474,0.965,37.0
13365,474791.375,7481554.512,1632.5,0.5920000000000001,1.006,37.0
13366,474808.809,7481491.805,1632.5,0.72,0.705,37.0
13367,474822.904,7481560.539,1632.5,0.22899999999999998,1.27,37.0
13368,474819.424,7481578.743,1632.5,0.161,0.17,37.0
13369,474831.294,7481600.015,1632.5,0.1,0.67,37.0
13370,474834.833,7481577.694,1632.5,0.174,0.64,37.0
13371,474773.906,7481588.91,1632.5,0.38,0.315,37.0
13372,474784.415,7481590.919,1632.5,0.092,0.651,37.0
13373,474777.386,7481570.707,1632.5,0.13699999999999998,0.378,37.0
13374,474808.915,7481576.734,1632.5,0.158,0.248,37.0
13375,474801.92,7481584.831,1632.5,0.161,0.197,37.0
13376,474822.833,7481503.92,1632.5,0.171,1.17,37.0
13377,474798.37,7481546.415,1632.5,0.475,0.269,37.0
13378,474805.4,7481566.628,1632.5,0.156,0.458,37.0
13379,474787.895,7481572.716,1632.5,0.33,0.42,37.0
13380,474804.565,7481572.502,1632.5,0.156,0.18,37.0
13381,474800.11,7481524.05,1632.5,0.633,0.56,37.0
13382,474779.093,7481555.458,1632.5,0.065,1.03,37.0
13383,474787.93,7481601.025,1632.5,0.20800000000000002,0.48,37.0
13384,474851.434,7481637.991,1632.5,1.065,0.3,37.0
13385,474841.75,7481721.805,1632.5,0.625,0.27,37.0
13386,474776.592,7481632.629,1632.5,0.08900000000000001,0.62,37.0
13387,474827.453,7481633.35,1632.5,0.787,0.46,37.0
13388,474812.5,7481643.459,1632.5,0.782,0.23,37.0
13389,474862.206,7481650.554,1632.5,1.389,0.57,37.0
13390,474809.091,7481718.281,1632.5,0.114,0.62,37.0
13391,474749.407,7481603.095,1632.5,0.081,0.49,37.0
13392,474721.393,7481607.175,1632.5,0.081,0.14,37.0
13393,474798.475,7481631.344,1632.5,0.107,0.22,37.0
13394,474836.549,7481629.451,1632.5,1.0190000000000001,0.16,37.0
13395,474857.677,7481621.36,1632.5,0.578,0.12,37.0
13396,474833.294,7481845.958,1632.5,0.852,0.441,37.0
13397,474851.271,7481839.556,1632.5,0.83,0.357,37.0
13398,474840.655,7481752.618,1632.5,0.6729999999999999,0.193,37.0
13399,474848.385,7481829.685,1632.5,0.8059999999999999,0.405,37.0
13400,474831.184,7481826.632,1632.5,0.83,0.517,37.0
13401,474798.617,7481744.582,1632.5,0.177,0.18,37.0
13402,474805.334,7481757.635,1632.5,0.188,0.21,37.0
13403,474830.287,7481863.847,1632.5,0.737,0.55,37.0
13404,474833.797,7481787.913,1632.5,0.20199999999999999,0.36,37.0
13405,474854.715,7481793.043,1632.5,0.214,0.49,37.0
13406,474829.091,7481767.499,1632.5,0.672,0.86,37.0
13407,474847.685,7481772.83,1632.5,0.852,0.7,37.0
13408,474851.165,7481754.627,1632.5,0.8490000000000001,0.69,37.0
13409,474854.821,7481877.971,1632.5,0.688,0.555,37.0
13410,474844.311,7481875.962,1632.5,0.636,0.655,37.0
13411,474833.802,7481873.953,1632.5,0.758,0.599,37.0
13412,474840.761,7481837.547,1632.5,0.852,0.485,37.0
13413,474833.731,7481817.334,1632.5,0.909,0.772,37.0
13414,474847.721,7481801.14,1632.5,1.041,0.726,37.0
13415,474837.211,7481799.131,1632.5,0.22399999999999998,0.457,37.0
13416,474830.612,7481794.668,1632.5,0.20600000000000002,0.359,37.0
13417,474844.206,7481791.034,1632.5,0.239,0.647,37.0
13418,474840.691,7481780.927,1632.5,0.215,0.573,37.0
13419,474817.297,7481758.575,1632.5,0.193,0.43,37.0
13420,474803.141,7481785.549,1632.5,0.134,0.16,37.0
13421,474799.85,7481827.42,1632.5,0.113,0.79,37.0
13422,474833.625,7481732.406,1632.5,0.629,0.75,37.0
13423,474795.102,7481734.476,1632.5,0.166,0.46,37.0
13424,474813.458,7481807.424,1632.5,0.19,0.18,37.0
13425,474837.281,7481855.75,1632.5,0.835,0.572,37.0
13426,474823.776,7481829.3,1632.5,0.748,0.569,37.0
13427,474824.325,7481822.321,1632.5,0.799,0.542,37.0
13428,474825.97,7481801.386,1632.5,0.938,0.466,37.0
13429,474837.14,7481742.512,1632.5,0.669,0.278,37.0
13430,474787.339,7481833.458,1632.5,0.087,0.14,37.0
13431,474833.661,7481760.715,1632.5,0.672,0.256,37.0
13432,474823.005,7481762.534,1632.5,0.612,0.494,37.0
13433,474821.908,7481776.491,1632.5,0.737,0.524,37.0
13434,474821.359,7481783.47,1632.5,0.19699999999999998,0.302,37.0
13435,474820.263,7481797.427,1632.5,0.19899999999999998,0.197,37.0
13436,474819.714,7481804.405,1632.5,0.191,0.341,37.0
13437,474831.781,7481806.969,1632.5,0.873,0.518,37.0
13438,474819.166,7481811.384,1632.5,0.193,0.339,37.0
13439,474816.734,7481851.653,1632.5,0.8370000000000001,0.521,37.0
13440,474812.91,7481814.403,1632.5,0.196,0.35,37.0
13441,474820.811,7481790.448,1632.5,0.185,0.16,37.0
13442,474825.422,7481808.365,1632.5,0.9420000000000001,0.34,37.0
13443,474802.273,7481867.926,1632.5,0.083,0.1,37.0
13444,474816.297,7481880.041,1632.5,0.14300000000000002,0.56,37.0
13445,474823.292,7481871.944,1632.5,0.812,0.24,37.0
13446,474773.976,7481645.529,1632.5,0.092,0.11,37.0
13447,474736.219,7481636.425,1632.5,0.059000000000000004,0.05,37.0
13448,474781.006,7481665.741,1632.5,0.078,0.37,37.0
13449,474788.036,7481685.954,1632.5,0.11699999999999999,0.28,37.0
13450,474795.066,7481706.166,1632.5,0.113,0.47,37.0
13451,474777.527,7481683.945,1632.5,0.10800000000000001,0.218,37.0
13452,474781.042,7481694.051,1632.5,0.098,1.451,37.0
13453,474770.532,7481692.042,1632.5,0.09699999999999999,0.421,37.0
13454,474748.499,7481684.137,1632.5,0.11,0.097,37.0
13455,474823.398,7481956.873,1632.5,0.1,0.42,38.0
13456,474819.848,7481918.457,1632.5,0.16899999999999998,0.19,38.0
13457,474791.833,7481922.536,1632.5,0.107,0.09,38.0
13458,474839.844,7481927.494,1632.5,0.106,0.69,38.0
13459,474802.833,7481947.496,1632.5,0.11,0.5,38.0
13460,474788.354,7481940.74,1632.5,0.11,0.06,38.0
13461,474801.191,7481901.795,1632.5,0.133,0.26,38.0
13462,474728.528,7481712.315,1632.5,0.08800000000000001,0.048,37.0
13463,474739.073,7481742.634,1632.5,0.654,0.26,37.0
13464,474756.578,7481736.546,1632.5,0.85,0.22,37.0
13465,474725.013,7481702.209,1632.5,0.07,0.14,37.0
13466,474784.592,7481732.467,1632.5,0.16,0.2,37.0
13467,474721.463,7481663.794,1632.5,0.053,0.03,37.0
13468,474704.37,7481664.613,1632.5,0.052000000000000005,0.02,37.0
13469,474767.052,7481710.245,1632.5,0.11699999999999999,0.294,37.0
13470,474719.679,7481722.632,1632.5,0.069,0.039,37.0
13471,474703.021,7481695.074,1632.5,0.061,0.081,37.0
13472,474708.723,7481719.004,1632.5,0.055999999999999994,0.043,37.0
13473,474721.465,7481734.346,1632.5,0.09699999999999999,0.055,37.0
13474,474702.591,7481739.432,1632.5,0.07400000000000001,0.1,37.0
13475,474728.564,7481740.625,1632.5,0.63,0.123,37.0
13476,474735.594,7481760.837,1632.5,0.384,0.27,37.0
13477,474758.011,7481785.086,1632.5,0.081,0.2,37.0
13478,474757.157,7481834.597,1632.5,0.067,0.13,37.0
13479,474741.68,7481801.784,1632.5,0.073,0.26,37.0
13480,474759.899,7481799.705,1632.5,0.075,0.33,37.0
13481,474686.352,7481757.895,1632.5,0.069,0.14,37.0
13482,474762.864,7481838.556,1632.5,0.06,0.17,37.0
13483,474768.023,7481849.494,1632.5,0.068,0.12,37.0
13484,474722.364,7481817.82,1632.5,0.099,0.11,37.0
13485,474702.174,7481831.863,1632.5,0.111,0.1,37.0
13486,474720.916,7481897.136,1632.5,0.063,0.09,37.0
13487,474719.091,7481942.299,1632.5,0.066,0.09,38.0
13488,474718.179,7481964.881,1632.5,0.07200000000000001,0.08,38.0
13489,474734.234,7481899.257,1632.5,0.07400000000000001,0.09,37.0
13490,474739.25,7481884.182,1632.5,0.08199999999999999,0.16,37.0
13491,474734.18,7481962.175,1632.5,0.059000000000000004,0.11,38.0
13492,474774.294,7481900.315,1632.5,0.09699999999999999,0.16,38.0
13493,474778.206,7481934.832,1632.5,0.091,0.12,38.0
13494,474760.234,7481859.89,1632.5,0.079,0.23,37.0
13495,474739.214,7481855.872,1632.5,0.076,0.19,37.0
13496,474753.274,7481896.297,1632.5,0.07400000000000001,0.12,37.0
13497,474741.405,7482017.035,1632.5,0.085,0.06,38.0
13498,474778.152,7481997.75,1632.5,0.076,0.23,38.0
13499,474758.794,7481994.681,1632.5,0.086,0.07,38.0
13500,474781.691,7481975.429,1632.5,0.078,0.1,38.0
13501,474801.049,7481978.498,1632.5,0.1,0.34,38.0
13502,474808.751,7481991.334,1632.5,0.08199999999999999,0.18,38.0
13503,474797.51,7482000.82,1632.5,0.094,0.06,38.0
13504,474772.64,7482011.86,1632.5,0.08,0.14,38.0
13505,474765.039,7482019.786,1632.5,0.073,0.06,38.0
13506,474741.205,7481980.451,1632.5,0.07,0.06,38.0
13507,474764.102,7481961.199,1632.5,0.091,0.12,38.0
13508,474860.893,7481976.546,1632.5,0.531,0.6,38.0
13509,474860.265,7482010.46,1632.5,0.10300000000000001,0.2,38.0
13510,474860.165,7482002.26,1632.5,0.09699999999999999,0.56,38.0
13511,474839.838,7482015.331,1632.5,0.115,0.05,38.0
13512,474839.766,7481984.637,1632.5,0.067,0.11,38.0
13513,474752.75,7481507.747,1632.5,0.21899999999999997,0.171,37.0
13514,474751.653,7481521.704,1632.5,0.16,0.06,37.0
13515,474745.946,7481517.745,1632.5,0.163,0.164,37.0
13516,474746.494,7481510.766,1632.5,0.207,0.232,37.0
13517,474755.581,7481476.649,1632.5,0.634,0.3,37.0
13518,474732.524,7481534.627,1632.5,0.068,0.1,37.0
13519,474756.674,7481483.621,1632.5,0.18,0.128,37.0
13520,474746.164,7481474.25,1632.5,0.63,0.333,37.0
13521,474770.285,7481493.875,1632.5,0.31,1.054,37.0
13522,474773.765,7481475.672,1632.5,0.546,0.204,37.0
13523,474777.28,7481485.778,1632.5,0.252,1.043,37.0
13524,474780.795,7481495.884,1632.5,1.034,1.067,37.0
13525,474757.36,7481525.663,1632.5,0.145,0.254,37.0
13526,474784.274,7481477.681,1632.5,0.732,1.56,37.0
13527,474757.909,7481518.685,1632.5,0.168,0.48,37.0
13528,474770.969,7481505.668,1632.5,0.262,1.339,37.0
13529,474718.401,7481540.881,1632.5,0.068,0.05,37.0
13530,474823.073,7481434.825,1632.5,0.23199999999999998,0.891,37.0
13531,474824.386,7481440.127,1632.5,0.932,1.086,37.0
13532,474817.566,7481430.003,1632.5,0.12300000000000001,0.637,37.0
13533,474826.278,7481457.408,1632.5,0.961,1.107,37.0
13534,474826.656,7481462.707,1632.5,0.968,1.21,37.0
13535,474794.784,7481479.69,1632.5,0.8340000000000001,0.887,37.0
13536,474798.299,7481489.796,1632.5,0.9009999999999999,1.101,37.0
13537,474805.294,7481481.699,1632.5,0.703,1.071,37.0
13538,474815.804,7481483.708,1632.5,0.7120000000000001,0.58,37.0
13539,474798.716,7481484.126,1632.5,0.8590000000000001,1.27,37.0
13540,474787.339,7481498.105,1632.5,1.021,1.45,37.0
13541,474812.341,7481575.6,1632.5,0.159,0.51,37.0
13542,474809.959,7481617.175,1632.5,0.114,0.22,37.0
13543,474780.689,7481571.332,1632.5,0.637,0.31,37.0
13544,474743.381,7481537.297,1632.5,0.065,0.14,37.0
13545,474783.071,7481529.757,1632.5,0.812,0.27,37.0
13546,474812.734,7481740.016,1632.5,0.179,0.48,37.0
13547,474810.351,7481781.591,1632.5,0.127,0.37,37.0
13548,474806.084,7481813.243,1632.5,0.151,0.08,37.0
13549,474803.701,7481854.819,1632.5,0.66,0.09,37.0
13550,474835.354,7481859.086,1632.5,0.7290000000000001,0.47,37.0
13551,474798.936,7481937.969,1632.5,0.091,0.36,38.0
13552,474759.744,7481894.011,1632.5,0.075,0.06,37.0
13553,474796.554,7481979.544,1632.5,0.08,0.12,38.0
13554,474823.939,7482015.464,1632.5,0.092,0.06,38.0
13555,474742.186,7482010.654,1632.5,0.079,0.08,38.0
13556,474727.201,7481776.826,1632.5,0.259,0.1,37.0
13557,473911.14,7479958.056,1617.5,0.099,0.06,45.0
13558,473909.3,7479938.255,1617.5,0.099,0.06,45.0
13559,473893.636,7479908.221,1617.5,0.22899999999999998,0.11,45.0
13560,473911.92,7479922.781,1617.5,0.114,0.22,45.0
13561,473901.847,7479902.573,1617.5,0.222,0.19,45.0
13562,473958.481,7479920.531,1617.5,1.443,2.12,45.0
13563,473933.854,7479962.302,1617.5,0.10300000000000001,0.17,45.0
13564,473978.304,7479952.464,1617.5,1.1320000000000001,1.22,45.0
13565,473964.838,7479941.373,1617.5,1.367,1.84,45.0
13566,473982.471,7479898.334,1617.5,1.287,1.53,45.0
13567,473969.461,7479877.456,1617.5,1.242,0.88,45.0
13568,473989.085,7479933.497,1617.5,1.527,1.27,45.0
13569,473994.527,7479983.01,1617.5,0.632,0.16,45.0
13570,473962.054,7480013.165,1617.5,0.028999999999999998,0.24,45.0
13571,473973.472,7480018.844,1617.5,0.032,0.06,45.0
13572,473963.905,7479992.671,1617.5,0.38799999999999996,0.09,45.0
13573,473988.814,7479992.774,1617.5,0.7390000000000001,0.2,45.0
13574,473973.021,7480032.926,1617.5,0.025,0.04,45.0
13575,474005.612,7480022.22,1617.5,0.038,0.07,45.0
13576,473991.901,7480039.581,1617.5,0.03,0.02,45.0
13577,473972.016,7479963.328,1617.5,1.12,1.04,45.0
13578,473963.898,7479978.32,1617.5,0.7240000000000001,1.31,45.0
13579,473989.474,7479955.783,1617.5,1.4780000000000002,0.42,45.0
13580,473996.508,7480097.288,1617.5,0.494,0.39,45.0
13581,473976.061,7480050.259,1617.5,0.03,0.04,45.0
13582,473983.115,7480066.819,1617.5,0.581,0.22,45.0
13583,473992.092,7480043.403,1617.5,0.031,0.03,45.0
13584,474005.771,7480100.17,1617.5,0.828,0.13,45.0
13585,474002.09,7480087.471,1617.5,0.924,0.22,45.0
13586,473999.146,7480059.964,1617.5,0.037000000000000005,0.07,45.0
13587,474023.544,7479855.877,1617.5,0.20199999999999999,0.97,45.0
13588,474000.58,7479914.51,1617.5,1.838,0.51,45.0
13589,473989.381,7479894.88,1617.5,1.699,2.07,45.0
13590,474079.99,7479875.714,1617.5,0.966,1.96,45.0
13591,474071.42,7479920.249,1617.5,0.703,0.45,45.0
13592,474029.475,7479915.16,1617.5,0.337,0.27,45.0
13593,474051.88,7479846.217,1617.5,1.222,0.73,45.0
13594,474068.791,7479856.084,1617.5,1.2209999999999999,0.45,45.0
13595,474100.455,7479890.355,1617.5,0.299,0.49,45.0
13596,474074.164,7479905.056,1617.5,0.664,0.42,45.0
13597,474040.115,7479924.48,1617.5,0.804,0.58,45.0
13598,474006.406,7479885.168,1617.5,1.391,1.24,45.0
13599,474006.292,7479904.747,1617.5,1.69,1.31,45.0
13600,474006.179,7479924.326,1617.5,0.247,0.66,45.0
13601,474074.391,7479865.899,1617.5,1.045,0.51,45.0
13602,474085.589,7479885.529,1617.5,0.893,0.54,45.0
13603,474102.274,7479934.554,1617.5,0.16899999999999998,0.3,45.0
13604,474119.027,7479900.677,1617.5,0.624,0.31,45.0
13605,474400.848,7480555.371,1617.5,0.6829999999999999,0.59,29.0
13606,473989.355,7480050.278,1617.5,0.033,0.03,45.0
13607,473966.339,7479981.698,1617.5,0.6829999999999999,0.9,45.0
13608,473911.367,7479937.057,1617.5,0.10099999999999999,0.05,45.0
13609,474070.006,7479924.418,1617.5,0.672,0.11,45.0
13610,474058.898,7479885.04,1617.5,1.087,0.92,45.0
13611,474019.695,7479875.753,1617.5,1.037,0.66,45.0
13612,474105.031,7479893.171,1617.5,0.32899999999999996,0.61,45.0
13613,474051.126,7480239.387,1632.5,0.188,0.13,42.0
13614,474037.809,7480198.156,1632.5,0.21600000000000003,0.27,42.0
13615,474137.35,7480257.855,1632.5,0.457,0.3,44.0
13616,474026.083,7480193.207,1632.5,0.19699999999999998,0.18,42.0
13617,474089.971,7480183.345,1632.5,0.136,0.09,43.0
13618,474113.71,7480212.505,1632.5,0.28600000000000003,0.1,43.0
13619,474102.696,7480220.828,1632.5,0.10400000000000001,0.28,43.0
13620,474126.909,7480251.38,1632.5,0.442,0.24,43.0
13621,474089.46,7480208.552,1632.5,0.253,0.22,42.0
13622,474044.586,7480214.832,1632.5,0.174,0.25,42.0
13623,474042.758,7480186.43,1632.5,0.54,0.7,42.0
13624,474125.591,7480284.676,1632.5,0.095,0.23,44.0
13625,474124.909,7480232.135,1632.5,0.46399999999999997,0.11,43.0
13626,474190.835,7480199.766,1632.5,0.7020000000000001,1.23,43.0
13627,474142.07,7480245.45,1632.5,0.504,0.27,43.0
13628,474137.092,7480217.582,1632.5,0.163,0.14,43.0
13629,474105.49,7480180.09,1632.5,0.139,0.13,43.0
13630,474127.136,7480161.845,1632.5,0.076,0.06,42.0
13631,474137.835,7480161.988,1632.5,0.091,0.07,42.0
13632,474146.85,7480149.944,1632.5,0.11,0.26,42.0
13633,474158.985,7480180.805,1632.5,0.27899999999999997,0.16,43.0
13634,474158.49,7480217.868,1632.5,0.36,0.17,43.0
13635,474179.64,7480236.685,1632.5,0.42100000000000004,0.25,44.0
13636,474179.888,7480218.154,1632.5,0.184,0.36,43.0
13637,474180.136,7480199.623,1632.5,0.504,0.35,43.0
13638,474185.609,7480190.429,1632.5,0.595,1.12,43.0
13639,474174.91,7480190.286,1632.5,0.45399999999999996,0.52,43.0
13640,474175.158,7480171.754,1632.5,0.325,0.31,43.0
13641,474148.039,7480199.194,1632.5,0.295,0.24,43.0
13642,474163.716,7480227.205,1632.5,0.37799999999999995,0.23,43.0
