midx,midy,midz,cut_real,cut_est,ugcut,f1
474529.857,7479683.486,1617.500, 0.400, 0.643,61,6
474528.312,7479694.084,1632.500, 0.825, 0.981,61,5
474484.131,7479722.995,1632.500, 0.578, 0.679,61,5
474501.105,7479684.287,1602.500, 0.640, 0.547,61,9
474498.234,7479698.072,1617.500, 0.470, 0.539,61,7
474480.659,7479702.421,1617.500, 0.520, 0.681,61,7
474480.628,7479693.464,1617.500, 2.310, 1.000,61,7
474498.487,7479709.431,1617.500, 0.410, 0.499,61,7
474563.352,7479683.346,1632.500, 0.463, 0.672,61,5
474539.482,7479711.155,1632.500, 1.192, 1.012,61,5
474574.149,7479682.562,1617.500, 0.480, 0.646,61,6
474575.710,7479692.613,1617.500, 0.520, 0.755,61,6
474531.305,7479694.216,1617.500, 0.350, 0.597,61,6
474564.366,7479700.967,1632.500, 0.813, 0.885,61,5
474548.245,7479689.187,1617.500, 0.270, 0.670,61,6
474556.699,7479685.214,1617.500, 0.205, 0.591,61,6
474547.194,7479681.514,1617.500, 0.264, 0.639,61,6
474549.639,7479710.604,1632.500, 1.056, 0.985,61,5
474548.625,7479692.983,1632.500, 0.332, 0.923,61,5
474566.205,7479688.913,1617.500, 0.210, 0.626,61,6
474578.010,7479691.450,1632.500, 0.833, 0.687,61,5
474558.260,7479695.264,1617.500, 0.210, 0.624,61,6
474552.397,7479711.527,1617.500, 0.249, 0.840,61,6
474539.249,7479687.865,1617.500, 0.380, 0.801,61,6
474559.795,7479710.053,1632.500, 0.808, 0.860,61,5
474567.766,7479698.964,1617.500, 0.190, 0.623,61,6
474558.781,7479692.432,1632.500, 0.592, 0.694,61,5
474573.508,7479682.795,1632.500, 1.424, 0.680,61,5
474542.892,7479707.828,1617.500, 0.350, 0.679,61,6
474533.387,7479704.128,1617.500, 0.410, 0.650,61,6
474550.316,7479701.615,1617.500, 0.450, 0.819,61,6
474544.453,7479717.878,1617.500, 0.490, 0.814,61,6
474540.810,7479697.916,1617.500, 0.390, 0.653,61,6
474538.469,7479693.533,1632.500, 0.800, 0.911,61,5
474591.277,7479726.021,1632.500, 0.402, 0.392,61,5
474611.589,7479724.920,1632.500, 0.396, 0.260,61,5
474600.419,7479707.849,1632.500, 0.381, 0.415,61,5
474606.004,7479716.384,1632.500, 0.483, 0.393,61,5
474624.798,7479721.161,1617.500, 0.177, 0.256,61,6
474661.259,7479725.909,1617.500, 0.250, 0.284,61,6
474643.809,7479728.560,1617.500, 0.180, 0.266,61,6
474670.765,7479729.608,1617.500, 0.140, 0.307,61,6
474642.248,7479718.510,1617.500, 0.191, 0.276,61,6
474678.709,7479723.257,1617.500, 0.720, 0.312,61,6
474651.754,7479722.209,1617.500, 0.250, 0.281,61,6
474640.687,7479708.459,1617.500, 0.174, 0.253,61,6
474634.304,7479724.861,1617.500, 0.203, 0.268,61,6
474650.193,7479712.159,1617.500, 0.136, 0.284,61,6
474659.698,7479715.858,1617.500, 0.220, 0.315,61,6
474223.228,7479735.653,1602.500, 0.336, 0.497,61,11
474229.464,7479730.642,1602.500, 0.295, 0.383,61,11
474274.034,7479769.351,1602.500, 0.390, 0.613,61,12
474267.798,7479774.362,1602.500, 0.233, 0.658,61,12
474244.379,7479736.433,1602.500, 0.676, 0.473,61,11
474261.562,7479779.373,1602.500, 0.390, 0.677,61,12
474262.958,7479765.942,1602.500, 0.248, 0.683,61,12
474258.073,7479734.318,1602.500, 0.855, 0.546,61,11
474275.256,7479777.257,1602.500, 0.486, 0.644,61,12
474282.713,7479780.153,1602.500, 0.330, 0.614,61,12
474374.340,7479764.444,1632.500, 1.135, 0.447,61,4
474369.769,7479773.530,1632.500, 1.403, 0.432,61,4
474419.407,7479735.926,1632.500, 1.179, 0.633,61,5
474408.927,7479736.967,1632.500, 0.968, 0.623,61,5
474419.103,7479736.271,1617.500, 0.418, 0.863,61,7
474419.535,7479753.155,1632.500, 1.003, 0.531,61,5
474384.496,7479763.894,1632.500, 0.128, 0.438,61,4
474409.379,7479753.706,1632.500, 0.789, 0.559,61,5
474410.393,7479771.327,1632.500, 0.505, 0.471,61,5
474394.652,7479762.319,1632.500, 0.401, 0.446,61,5
474428.164,7479734.058,1632.500, 0.770, 0.687,61,5
474396.256,7479745.504,1632.500, 0.777, 0.541,61,5
474406.412,7479744.953,1632.500, 1.225, 0.534,61,5
474407.975,7479759.191,1617.500, 0.505, 0.469,61,7
474425.120,7479761.690,1632.500, 0.290, 0.438,61,5
474390.081,7479772.429,1632.500, 0.437, 0.444,61,5
474400.237,7479771.878,1632.500, 0.688, 0.457,61,5
474412.642,7479733.682,1617.500, 0.576, 0.858,61,7
474426.098,7479735.984,1617.500, 0.416, 0.938,61,7
474395.348,7479735.390,1617.500, 0.529, 0.924,61,7
474398.470,7479755.491,1617.500, 0.444, 0.523,61,7
474394.620,7479744.830,1617.500, 0.616, 0.761,61,7
474414.359,7479742.789,1617.500, 0.315, 0.800,61,7
474413.630,7479752.229,1617.500, 0.382, 0.545,61,7
474416.568,7479744.402,1632.500, 0.977, 0.532,61,5
474399.223,7479754.257,1632.500, 0.712, 0.585,61,5
474389.067,7479754.808,1632.500, 0.662, 0.444,61,3
474385.843,7479731.690,1617.500, 1.120, 0.897,61,7
474404.854,7479739.089,1617.500, 0.391, 0.858,61,7
474398.209,7479736.636,1632.500, 0.699, 0.474,61,3
474475.901,7479758.936,1632.500, 0.235, 0.599,61,5
474455.589,7479760.038,1632.500, 0.278, 0.514,61,5
474460.160,7479750.952,1632.500, 0.216, 0.594,61,5
474445.024,7479747.472,1632.500, 1.017, 0.656,61,5
474446.557,7479736.647,1632.500, 0.661, 0.794,61,5
474436.611,7479738.907,1632.500, 0.849, 0.658,61,5
474457.514,7479735.763,1632.500, 0.541, 0.829,61,5
474467.004,7479731.791,1632.500, 0.644, 0.693,61,5
474440.861,7479769.674,1632.500, 0.402, 0.422,61,5
474452.773,7479777.841,1632.500, 0.180, 0.385,61,5
474432.859,7479734.841,1617.500, 0.557, 0.816,61,7
474440.343,7479753.919,1632.500, 0.410, 0.522,61,5
474455.642,7479743.484,1632.500, 0.370, 0.685,61,5
474474.988,7479741.167,1632.500, 0.535, 0.472,61,5
474439.038,7479731.551,1617.500, 0.528, 0.776,61,7
474432.461,7479778.943,1632.500, 0.380, 0.459,61,5
474495.301,7479740.065,1632.500, 0.680, 0.334,61,5
474485.685,7479730.979,1617.500, 0.400, 0.440,61,7
474511.114,7479733.232,1617.500, 0.330, 0.327,61,7
474479.560,7479732.081,1632.500, 0.419, 0.564,61,5
474480.573,7479749.702,1632.500, 0.279, 0.610,61,5
474522.212,7479765.119,1632.500, 0.310, 0.302,61,5
474511.042,7479748.049,1632.500, 0.430, 0.542,61,5
474494.833,7479736.295,1617.500, 0.290, 0.402,61,7
474522.180,7479746.982,1617.500, 0.240, 0.376,61,7
474513.811,7479774.388,1632.500, 0.160, 0.327,61,5
474526.783,7479756.033,1632.500, 0.250, 0.317,61,5
474506.471,7479757.135,1632.500, 0.220, 0.386,61,5
474491.743,7479766.772,1632.500, 0.240, 0.397,61,5
474512.562,7479743.849,1617.500, 0.343, 0.334,61,7
474506.291,7479759.684,1617.500, 0.250, 0.322,61,7
474502.983,7479740.704,1617.500, 0.220, 0.353,61,7
474530.125,7479740.631,1617.500, 0.267, 0.371,61,7
474514.236,7479753.333,1617.500, 0.170, 0.310,61,7
474504.731,7479749.633,1617.500, 0.368, 0.336,61,7
474523.741,7479757.032,1617.500, 0.135, 0.300,61,7
474500.886,7479748.600,1632.500, 0.366, 0.364,61,5
474534.123,7479773.286,1632.500, 0.172, 0.322,61,5
474555.519,7479731.628,1617.500, 0.203, 0.737,61,7
474547.575,7479737.979,1617.500, 0.224, 0.557,61,7
474535.925,7479737.862,1632.500, 0.348, 0.630,61,5
474539.630,7479744.330,1617.500, 0.192, 0.342,61,7
474531.354,7479746.948,1632.500, 0.372, 0.390,61,5
474531.686,7479750.681,1617.500, 0.152, 0.298,61,7
474630.002,7479751.174,1617.500, 0.300, 0.259,61,6
474596.862,7479734.556,1632.500, 0.360, 0.370,61,5
474620.496,7479747.475,1617.500, 0.220, 0.274,61,6
474602.447,7479743.091,1632.500, 0.402, 0.282,61,5
474622.759,7479741.990,1632.500, 0.345, 0.271,61,5
474626.359,7479731.212,1617.500, 0.323, 0.254,61,6
474628.441,7479741.124,1617.500, 0.220, 0.260,61,6
474653.315,7479732.260,1617.500, 0.180, 0.274,61,6
474662.820,7479735.959,1617.500, 0.180, 0.284,61,6
474656.957,7479752.222,1617.500, 0.210, 0.317,61,6
474635.865,7479734.911,1617.500, 0.120, 0.256,61,6
474645.370,7479738.611,1617.500, 0.380, 0.281,61,6
474654.876,7479742.310,1617.500, 0.220, 0.275,61,6
474649.013,7479758.573,1617.500, 0.350, 0.347,61,6
474655.255,7479775.579,1632.500, 0.210, 0.337,61,4
474639.514,7479767.595,1632.500, 0.310, 0.317,61,4
474659.303,7479763.188,1617.500, 0.440, 0.346,61,6
474647.452,7479748.523,1617.500, 0.340, 0.345,61,6
474637.946,7479744.823,1617.500, 0.430, 0.212,61,6
474643.071,7479740.888,1632.500, 0.336, 0.274,61,5
474731.457,7479742.101,1602.500, 0.582, 0.403,61,9
474722.899,7479772.632,1602.500, 0.565, 0.410,61,9
474730.177,7479764.277,1602.500, 0.405, 0.418,61,9
474734.249,7479778.793,1602.500, 0.722, 0.420,61,9
474694.035,7479767.261,1602.500, 0.418, 0.395,61,9
474717.669,7479759.585,1602.500, 0.329, 0.393,61,9
474715.434,7479750.753,1602.500, 0.274, 0.402,61,9
474715.491,7479743.130,1602.500, 0.281, 0.389,61,9
474725.342,7479780.083,1602.500, 0.836, 0.410,61,9
474709.870,7479761.374,1602.500, 0.342, 0.399,61,9
474723.474,7479742.616,1602.500, 0.473, 0.402,61,9
474733.602,7479758.117,1602.500, 0.538, 0.410,61,9
474721.270,7479765.568,1602.500, 0.424, 0.404,61,9
474723.400,7479750.019,1602.500, 0.519, 0.401,61,9
474725.636,7479758.851,1602.500, 0.455, 0.401,61,9
474739.084,7479762.987,1602.500, 0.385, 0.424,61,9
474740.713,7479770.052,1602.500, 0.449, 0.425,61,9
474739.441,7479741.586,1602.500, 0.346, 0.401,61,9
474739.333,7479748.551,1602.500, 1.056, 0.400,61,9
474743.156,7479777.502,1602.500, 0.343, 0.428,61,9
474748.276,7479780.432,1602.500, 0.370, 0.448,61,9
474160.782,7479828.999,1602.500, 0.336, 0.402,61,12
474138.653,7479812.884,1602.500, 1.295, 0.318,61,11
474167.744,7479829.730,1602.500, 0.226, 0.439,61,12
474135.019,7479785.285,1602.500, 0.277, 0.504,61,11
474134.001,7479797.835,1602.500, 0.302, 0.504,61,11
474128.080,7479789.529,1602.500, 0.934, 0.781,61,11
474120.871,7479791.475,1602.500, 1.720, 0.830,61,11
474154.766,7479780.742,1602.500, 0.316, 0.508,61,11
474146.822,7479787.093,1602.500, 0.344, 0.502,61,11
474139.891,7479792.836,1602.500, 0.297, 0.504,61,11
474165.166,7479822.421,1602.500, 0.417, 0.291,61,12
474124.934,7479797.175,1602.500, 0.900, 0.504,61,11
474168.843,7479825.981,1617.500, 0.706, 0.308,61,8
474191.740,7479826.585,1602.500, 0.346, 0.251,61,12
474174.705,7479830.461,1602.500, 0.350, 0.400,61,12
474177.281,7479820.554,1617.500, 1.333, 0.302,61,8
474175.310,7479823.486,1602.500, 0.310, 0.294,61,11
474199.198,7479829.480,1602.500, 2.898, 0.233,61,12
474185.454,7479824.550,1602.500, 0.335, 0.275,61,12
474189.678,7479827.427,1617.500, 0.555, 0.301,61,8
474189.747,7479820.268,1617.500, 1.892, 0.302,61,8
474197.977,7479821.574,1602.500, 1.894, 0.239,61,12
474199.822,7479828.492,1617.500, 1.695, 0.296,61,8
474249.089,7479789.394,1602.500, 0.810, 0.821,61,12
474255.325,7479784.383,1602.500, 0.430, 0.725,61,12
474257.768,7479800.196,1602.500, 0.420, 0.800,61,12
474251.531,7479805.207,1602.500, 0.490, 0.865,61,12
474271.462,7479798.081,1602.500, 0.270, 0.634,61,12
474272.683,7479805.987,1602.500, 0.387, 0.690,61,12
474262.783,7479787.279,1602.500, 0.890, 0.634,61,12
474256.546,7479792.290,1602.500, 0.300, 0.712,61,12
474260.210,7479816.008,1602.500, 0.193, 0.803,61,12
474270.240,7479790.174,1602.500, 1.158, 0.633,61,12
474242.852,7479794.405,1602.500, 1.124, 0.815,61,12
474267.668,7479818.904,1602.500, 0.290, 0.764,61,12
474264.004,7479795.185,1602.500, 0.381, 0.643,61,12
474273.904,7479813.893,1602.500, 0.332, 0.664,61,12
474265.225,7479803.091,1602.500, 0.460, 0.723,61,12
474258.989,7479808.102,1602.500, 0.316, 0.791,61,12
474269.019,7479782.268,1602.500, 0.232, 0.668,61,12
474250.310,7479797.300,1602.500, 0.550, 0.922,61,12
474266.447,7479810.998,1602.500, 0.168, 0.704,61,12
474252.753,7479813.113,1602.500, 0.314, 0.777,61,12
474318.498,7479799.663,1617.500, 0.790, 0.390,61,8
474296.892,7479791.501,1617.500, 0.659, 0.344,61,8
474283.934,7479788.059,1602.500, 0.280, 0.582,61,12
474287.387,7479787.801,1617.500, 0.305, 0.644,61,8
474288.948,7479797.852,1617.500, 0.447, 0.731,61,8
474297.424,7479799.378,1617.500, 0.449, 0.278,61,8
474297.628,7479785.944,1602.500, 0.433, 0.548,61,12
474280.141,7479808.882,1602.500, 0.309, 0.664,61,12
474298.850,7479793.850,1602.500, 0.312, 0.528,61,12
474292.613,7479798.861,1602.500, 0.352, 0.545,61,12
474286.377,7479803.872,1602.500, 0.250, 0.605,61,12
474293.835,7479806.767,1602.500, 0.200, 0.624,61,12
474276.477,7479785.164,1602.500, 0.263, 0.644,61,12
474301.497,7479803.206,1617.500, 0.340, 0.426,61,8
474319.501,7479809.598,1617.500, 0.530, 0.390,61,8
474300.014,7479811.602,1617.500, 0.400, 0.453,61,8
474308.993,7479795.963,1617.500, 0.400, 0.436,61,8
474309.995,7479805.899,1617.500, 0.490, 0.396,61,8
474309.520,7479815.301,1617.500, 0.280, 0.394,61,8
474304.837,7479785.150,1617.500, 0.766, 0.405,61,8
474290.171,7479783.048,1602.500, 0.250, 0.554,61,12
474281.362,7479816.789,1602.500, 0.210, 0.708,61,12
474295.056,7479814.673,1602.500, 0.230, 0.629,61,12
474314.342,7479788.849,1617.500, 0.560, 0.399,61,8
474285.156,7479795.965,1602.500, 0.206, 0.578,61,12
474291.392,7479790.955,1602.500, 0.546, 0.552,61,12
474277.698,7479793.070,1602.500, 0.340, 0.608,61,12
474319.025,7479819.001,1617.500, 0.250, 0.340,61,8
474295.331,7479781.450,1617.500, 0.733, 0.381,61,8
474278.919,7479800.976,1602.500, 0.224, 0.657,61,12
474337.509,7479807.062,1617.500, 0.570, 0.315,61,8
474329.006,7479813.298,1617.500, 0.560, 0.323,61,8
474328.003,7479803.362,1617.500, 0.350, 0.386,61,8
474338.512,7479816.997,1617.500, 0.360, 0.308,61,8
474428.162,7479814.553,1632.500, 0.943, 0.348,61,4
474424.592,7479796.932,1632.500, 0.210, 0.442,61,5
474425.286,7479813.143,1617.500, 0.390, 0.330,61,7
474416.428,7479812.624,1632.500, 0.200, 0.334,61,4
474422.634,7479827.457,1617.500, 0.245, 0.371,61,7
474407.850,7479815.655,1632.500, 0.234, 0.343,61,4
474406.836,7479798.034,1632.500, 0.222, 0.421,61,5
474386.524,7479799.136,1632.500, 0.322, 0.446,61,5
474411.407,7479788.948,1632.500, 0.429, 0.490,61,5
474395.666,7479780.964,1632.500, 0.350, 0.438,61,5
474401.251,7479789.499,1632.500, 0.377, 0.413,61,5
474380.939,7479790.601,1632.500, 0.504, 0.434,61,5
474414.031,7479824.786,1632.500, 0.263, 0.363,61,4
474426.801,7479821.832,1617.500, 0.249, 0.330,61,7
474409.065,7479818.600,1632.500, 0.240, 0.344,61,4
474465.008,7479781.388,1617.500, 0.150, 0.366,61,7
474477.635,7479805.189,1617.500, 0.110, 0.381,61,7
474452.031,7479786.745,1632.500, 0.224, 0.415,61,5
474431.719,7479787.846,1632.500, 0.425, 0.491,61,5
474444.904,7479795.831,1632.500, 0.330, 0.413,61,5
474461.788,7479801.978,1632.500, 0.350, 0.437,61,4
474431.613,7479805.295,1632.500, 0.231, 0.445,61,5
474434.791,7479816.842,1617.500, 0.450, 0.320,61,7
474468.130,7479801.489,1617.500, 0.180, 0.389,61,7
474463.307,7479827.941,1617.500, 0.090, 0.375,61,7
474479.196,7479815.239,1617.500, 0.070, 0.381,61,7
474433.230,7479806.792,1617.500, 0.350, 0.370,61,7
474460.185,7479807.840,1617.500, 0.210, 0.366,61,7
474452.241,7479814.191,1617.500, 0.180, 0.429,61,7
474466.569,7479791.439,1617.500, 0.190, 0.375,61,7
474476.074,7479795.138,1617.500, 0.180, 0.381,61,7
474471.252,7479821.590,1617.500, 0.130, 0.382,61,7
474474.513,7479785.088,1617.500, 0.160, 0.306,61,7
474459.644,7479830.522,1632.500, 0.110, 0.362,61,4
474458.630,7479812.901,1632.500, 0.360, 0.363,61,4
474454.059,7479821.987,1632.500, 0.455, 0.361,61,4
474463.417,7479805.217,1632.500, 0.200, 0.452,61,4
474461.746,7479817.891,1617.500, 0.260, 0.375,61,7
474443.903,7479822.538,1632.500, 0.333, 0.419,61,4
474441.175,7479800.441,1617.500, 0.450, 0.368,61,7
474438.318,7479814.002,1632.500, 1.114, 0.450,61,4
474433.747,7479823.088,1632.500, 0.837, 0.374,61,4
474566.446,7479801.982,1617.500, 0.125, 0.167,61,7
474575.951,7479805.682,1617.500, 0.102, 0.214,61,7
474577.512,7479815.732,1617.500, 0.464, 0.204,61,7
474560.062,7479818.384,1617.500, 0.379, 0.200,61,7
474568.007,7479812.033,1617.500, 0.116, 0.167,61,7
474623.478,7479824.179,1617.500, 0.390, 0.350,61,7
474610.851,7479800.379,1617.500, 0.250, 0.322,61,7
474613.973,7479820.480,1617.500, 0.220, 0.338,61,7
474631.423,7479817.828,1617.500, 0.260, 0.362,61,7
474588.579,7479829.482,1617.500, 0.296, 0.293,61,7
474594.962,7479813.081,1617.500, 0.365, 0.260,61,7
474596.523,7479823.131,1617.500, 0.362, 0.294,61,7
474604.468,7479816.780,1617.500, 0.231, 0.306,61,7
474606.029,7479826.831,1617.500, 0.400, 0.335,61,7
474602.907,7479806.730,1617.500, 0.153, 0.326,61,7
474587.018,7479819.432,1617.500, 0.441, 0.254,61,7
474585.457,7479809.381,1617.500, 0.175, 0.226,61,7
474627.828,7479830.095,1632.500, 0.170, 0.296,61,4
474632.984,7479827.879,1617.500, 0.289, 0.359,61,7
474629.862,7479807.778,1617.500, 0.370, 0.356,61,7
474621.918,7479814.129,1617.500, 0.290, 0.343,61,7
474614.356,7479829.222,1617.500, 0.220, 0.326,61,7
474620.357,7479804.078,1617.500, 0.230, 0.334,61,7
474612.412,7479810.429,1617.500, 0.340, 0.322,61,7
474628.301,7479797.727,1617.500, 0.260, 0.340,61,7
474593.401,7479803.030,1617.500, 0.520, 0.242,61,7
474637.984,7479829.544,1632.500, 0.330, 0.358,61,4
474657.283,7479810.821,1632.500, 0.410, 0.356,61,4
474647.144,7479805.463,1617.500, 0.380, 0.384,61,7
474639.367,7479811.478,1617.500, 0.320, 0.367,61,7
474648.201,7479814.841,1617.500, 0.390, 0.398,61,7
474658.297,7479828.442,1632.500, 0.292, 0.356,61,4
474656.817,7479808.826,1617.500, 0.410, 0.397,61,7
474638.311,7479801.931,1617.500, 0.530, 0.356,61,7
474640.528,7479785.216,1632.500, 0.212, 0.325,61,4
474663.159,7479802.566,1602.500, 0.510, 0.789,61,10
474671.489,7479822.361,1617.500, 0.347, 0.398,61,7
474677.890,7479813.750,1617.500, 0.524, 0.848,61,7
474660.991,7479820.829,1617.500, 0.357, 0.398,61,7
474655.317,7479828.950,1617.500, 0.295, 0.398,61,7
474664.490,7479809.777,1617.500, 0.480, 0.398,61,7
474648.140,7479828.993,1632.500, 0.260, 0.357,61,4
474636.971,7479811.923,1632.500, 0.224, 0.338,61,4
474647.127,7479811.372,1632.500, 0.477, 0.357,61,4
474664.296,7479809.473,1602.500, 0.550, 0.789,61,10
474673.572,7479822.727,1602.500, 0.465, 0.770,61,10
474671.915,7479812.663,1602.500, 0.360, 0.843,61,10
474665.433,7479816.380,1602.500, 0.400, 0.710,61,10
474670.259,7479802.598,1602.500, 0.380, 0.844,61,10
474646.113,7479793.751,1632.500, 0.410, 0.332,61,4
474727.890,7479785.736,1602.500, 1.204, 0.411,61,9
474723.696,7479797.698,1602.500, 1.170, 0.416,61,9
474755.106,7479800.291,1602.500, 0.520, 0.545,61,9
474739.585,7479784.996,1602.500, 0.510, 0.418,61,9
474767.155,7479795.708,1617.500, 1.940, 1.122,61,7
474753.773,7479818.847,1602.500, 1.050, 0.548,61,9
474759.659,7479813.529,1602.500, 0.620, 0.709,61,9
474744.300,7479789.897,1602.500, 0.640, 0.442,61,9
474750.552,7479787.052,1602.500, 0.440, 0.442,61,9
474752.829,7479793.671,1602.500, 0.570, 0.581,61,9
474757.382,7479806.910,1602.500, 0.450, 0.658,61,9
474166.983,7479840.932,1617.500, 0.146, 0.455,61,8
474160.021,7479840.201,1617.500, 0.159, 0.498,61,8
474192.466,7479832.326,1602.500, 0.220, 0.372,61,12
474184.571,7479835.740,1617.500, 0.279, 0.435,61,8
474173.945,7479841.663,1617.500, 0.220, 0.295,61,8
474180.907,7479842.393,1617.500, 0.250, 0.464,61,8
474181.667,7479831.191,1602.500, 0.192, 0.364,61,12
474194.830,7479843.855,1617.500, 0.301, 0.425,61,8
474185.504,7479831.596,1602.500, 0.232, 0.362,61,12
474187.868,7479843.124,1617.500, 0.257, 0.434,61,8
474359.097,7479853.652,1632.500, 0.380, 0.511,61,4
474344.281,7479846.288,1632.500, 0.470, 0.314,61,4
474417.201,7479876.098,1617.500, 0.610, 0.379,61,7
474380.900,7479873.948,1617.500, 0.150, 0.539,61,8
474400.735,7479869.069,1632.500, 0.239, 0.613,61,4
474386.422,7479869.646,1617.500, 0.102, 0.425,61,8
474391.944,7479865.345,1617.500, 0.124, 0.424,61,8
474393.687,7479872.869,1617.500, 0.115, 0.413,61,8
474425.146,7479869.747,1617.500, 0.638, 0.382,61,7
474397.467,7479861.043,1617.500, 0.699, 0.404,61,8
474415.640,7479866.047,1617.500, 0.426, 0.362,61,7
474398.587,7479869.095,1617.500, 0.167, 0.443,61,8
474439.332,7479831.624,1632.500, 0.310, 0.416,61,4
474449.488,7479831.073,1632.500, 0.320, 0.361,61,4
474429.176,7479832.174,1632.500, 0.410, 0.394,61,4
474580.634,7479835.833,1617.500, 0.116, 0.307,61,7
474590.140,7479839.533,1617.500, 0.122, 0.335,61,7
474585.317,7479865.985,1617.500, 0.281, 0.358,61,7
474598.084,7479833.182,1617.500, 0.173, 0.335,61,7
474675.750,7479832.176,1617.500, 0.328, 0.398,61,7
474675.256,7479832.781,1602.500, 0.401, 0.530,61,10
474659.310,7479846.064,1632.500, 0.412, 0.356,61,4
474634.545,7479837.930,1617.500, 0.188, 0.364,61,7
474669.539,7479836.821,1602.500, 0.367, 0.543,61,10
474638.998,7479847.165,1632.500, 0.290, 0.288,61,4
474767.805,7479853.010,1602.500, 0.625, 0.714,61,10
474776.074,7479843.015,1602.500, 2.180, 0.636,61,12
474370.644,7479900.824,1617.500, 0.330, 0.540,61,8
474371.532,7479890.132,1617.500, 0.290, 0.538,61,8
474359.181,7479926.757,1617.500, 1.348, 0.656,61,8
474373.175,7479930.202,1602.500, 0.628, 0.682,61,11
474364.333,7479886.853,1617.500, 0.170, 0.506,61,8
474421.102,7479910.341,1602.500, 0.710, 0.835,61,11
474425.198,7479916.299,1617.500, 0.770, 0.925,61,7
474378.551,7479917.659,1617.500, 0.520, 0.654,61,6
474424.309,7479926.991,1617.500, 1.450, 1.270,61,7
474428.049,7479927.059,1602.500, 0.710, 1.279,61,11
474398.810,7479897.869,1617.500, 0.537, 0.500,61,7
474397.032,7479919.254,1617.500, 1.444, 0.693,61,7
474413.190,7479892.291,1617.500, 0.458, 0.371,61,7
474428.030,7479885.248,1632.500, 0.418, 0.774,61,4
474411.905,7479886.139,1632.500, 0.380, 0.689,61,4
474397.921,7479908.561,1617.500, 0.670, 0.653,61,7
474418.083,7479887.509,1632.500, 0.391, 0.690,61,4
474419.450,7479886.342,1617.500, 0.556, 0.369,61,7
474428.153,7479889.881,1617.500, 0.436, 0.427,61,7
474417.851,7479917.658,1602.500, 1.110, 1.087,61,11
474387.347,7479923.803,1617.500, 0.760, 0.654,61,6
474388.236,7479913.110,1617.500, 0.820, 0.609,61,6
